run_key,experiment,dataset_name,seed,setting_id,model_name,label_noise,missing_rate,imbalance_level,corruption_order,noise_type,imputation_strategy,train_rows_after_corruption,test_rows,fit_eval_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,mcc,minority_recall,auroc,auprc
lgbm__allhypo__seed4__setting9__LightGBM,lightgbm_full,allhypo,4,9,LightGBM,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.5651,0.95864262990456,0.6983272738869754,0.7538132401288472,0.9559499098243012,0.6858618785099164,0.5,,
lgbm__allhypo__seed4__setting10__LightGBM,lightgbm_full,allhypo,4,10,LightGBM,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.5896,0.9639448568398729,0.7399939405536421,0.7891779181634253,0.9618687062737042,0.7296322538014867,0.5416666666666666,,
lgbm__allhypo__seed4__setting11__LightGBM,lightgbm_full,allhypo,4,11,LightGBM,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,2827,943,0.5148,0.9650053022269351,0.7272531572904707,0.7852874969134208,0.9622997387881153,0.7332304087629965,0.5416666666666666,,
lgbm__allhypo__seed4__setting12__LightGBM,lightgbm_full,allhypo,4,12,LightGBM,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,2827,943,0.4746,0.9522799575821844,0.6427717183314198,0.7199059110823817,0.9469755028204282,0.6163927606514131,0.4166666666666667,,
lgbm__allhypo__seed4__setting13__LightGBM,lightgbm_full,allhypo,4,13,LightGBM,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.5931,0.943796394485684,0.6335310626355403,0.7018251871026503,0.9386668766626468,0.5481263256519824,0.4583333333333333,,
lgbm__allhypo__seed4__setting14__LightGBM,lightgbm_full,allhypo,4,14,LightGBM,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.6177,0.9480381760339344,0.6485680571501468,0.7129286201442399,0.9427377679810492,0.5822120777140976,0.5,,
lgbm__allhypo__seed4__setting15__LightGBM,lightgbm_full,allhypo,4,15,LightGBM,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,2827,943,0.6687,0.9490986214209968,0.6281174256920526,0.6964245858013564,0.9439488932505916,0.594761930917267,0.375,,
lgbm__allhypo__seed4__setting16__LightGBM,lightgbm_full,allhypo,4,16,LightGBM,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,2827,943,0.5394,0.9671261930010604,0.79440139048348,0.8230335803276306,0.9662681994302924,0.7625355850382534,0.625,,
lgbm__allhypo__seed4__setting17__LightGBM,lightgbm_full,allhypo,4,17,LightGBM,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.5638,0.9639448568398729,0.7728026533996682,0.7900351585165338,0.9631289035762354,0.7440660262059461,0.5416666666666666,,
lgbm__allhypo__seed4__setting18__LightGBM,lightgbm_full,allhypo,4,18,LightGBM,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.5393,0.9639448568398729,0.7596791682612577,0.7895585236382883,0.9627925355698383,0.7394533751332176,0.5416666666666666,,
lgbm__allhypo__seed4__setting19__LightGBM,lightgbm_full,allhypo,4,19,LightGBM,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,2619,943,0.5903,0.9597030752916224,0.725722349789514,0.7846546863988723,0.9568994527384376,0.6899535159529874,0.5833333333333334,,
lgbm__allhypo__seed4__setting20__LightGBM,lightgbm_full,allhypo,4,20,LightGBM,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,2827,943,0.5453,0.953340402969247,0.7033582089552238,0.7498143929806801,0.9508230328415992,0.6465713019908729,0.5416666666666666,,
lgbm__allhypo__seed4__setting21__LightGBM,lightgbm_full,allhypo,4,21,LightGBM,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.5598,0.9522799575821844,0.6832902793723689,0.7349890557442951,0.9484239671620645,0.6272477237035912,0.5416666666666666,,
lgbm__allhypo__seed4__setting22__LightGBM,lightgbm_full,allhypo,4,22,LightGBM,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.6395,0.953340402969247,0.7299878811072841,0.7530754901418323,0.9520875013840124,0.6605153195836219,0.5833333333333334,,
lgbm__allhypo__seed4__setting23__LightGBM,lightgbm_full,allhypo,4,23,LightGBM,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,2631,943,0.6199,0.9406150583244964,0.5590556831228473,0.6233667741126735,0.931191013523552,0.4933750464320359,0.3333333333333333,,
lgbm__allhypo__seed4__setting24__LightGBM,lightgbm_full,allhypo,4,24,LightGBM,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,2827,943,0.5463,0.9501590668080594,0.6697840923587193,0.7258786079924291,0.9454305806502996,0.606067466323644,0.5833333333333334,,
lgbm__allhypo__seed4__setting25__LightGBM,lightgbm_full,allhypo,4,25,LightGBM,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.603,0.9459172852598092,0.5864507590253859,0.6364738210067139,0.9392116073456332,0.5659230449055038,0.25,,
lgbm__allhypo__seed4__setting26__LightGBM,lightgbm_full,allhypo,4,26,LightGBM,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.5794,0.9501590668080594,0.6562779053450695,0.7132547616542144,0.9445547797653672,0.5990970517411518,0.5416666666666666,,
lgbm__allhypo__seed4__setting27__LightGBM,lightgbm_full,allhypo,4,27,LightGBM,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,2624,943,0.5796,0.9353128313891834,0.4845803036101543,0.5513939862647862,0.9172781521409468,0.3931781216137086,0.2916666666666667,,
lgbm__allhypo__seed4__setting28__LightGBM,lightgbm_full,allhypo,4,28,LightGBM,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,2827,943,0.606,0.9469777306468716,0.608814899859676,0.6840520353016073,0.93798095396823,0.5528423911629887,0.5,,
lgbm__allhypo__seed4__setting29__LightGBM,lightgbm_full,allhypo,4,29,LightGBM,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.6403,0.9331919406150584,0.5355434366628397,0.5786261976199794,0.9254713522271868,0.449091779637527,0.2083333333333333,,
lgbm__allhypo__seed4__setting30__LightGBM,lightgbm_full,allhypo,4,30,LightGBM,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,2827,943,0.5678,0.936373276776246,0.6316175532593443,0.6783213805361252,0.9314612520675466,0.4979507580382993,0.5416666666666666,,
lgbm__allhypo__seed4__setting31__LightGBM,lightgbm_full,allhypo,4,31,LightGBM,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,2621,943,0.5706,0.9406150583244964,0.4988518943742824,0.5758027199367981,0.9258617801802812,0.4649297532326517,0.2083333333333333,,
lgbm__allhypo__seed4__setting32__LightGBM,lightgbm_full,allhypo,4,32,LightGBM,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,2827,943,0.4128,0.9501590668080594,0.7485250031891822,0.7404403969753514,0.9506950701740658,0.6598035477917887,0.5833333333333334,,
lgbm__allhypo__seed4__setting33__LightGBM,lightgbm_full,allhypo,4,33,LightGBM,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.4315,0.9501590668080594,0.7083891440234723,0.7321742073312604,0.9485496446104928,0.6330016943172884,0.5,,
lgbm__allhypo__seed4__setting34__LightGBM,lightgbm_full,allhypo,4,34,LightGBM,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,2626,943,0.5441,0.9544008483563096,0.7168643959688735,0.7457827946704159,0.9525093330431128,0.6606536166265593,0.5416666666666666,,
lgbm__allhypo__seed4__setting35__LightGBM,lightgbm_full,allhypo,4,35,LightGBM,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,2349,943,0.5155,0.9310710498409333,0.4691606072203086,0.5172368458795069,0.916085086417929,0.3758057818086321,0.2083333333333333,,
lgbm__allhypo__seed4__setting36__LightGBM,lightgbm_full,allhypo,4,36,LightGBM,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,2827,943,0.487,0.9342523860021208,0.6636608623548922,0.6757378953425713,0.9330739356077962,0.527223280862788,0.5416666666666666,,
lgbm__allhypo__seed4__setting37__LightGBM,lightgbm_full,allhypo,4,37,LightGBM,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.4886,0.9257688229056203,0.6474757622145683,0.6563090796631544,0.9250730256056124,0.4729324382204578,0.5416666666666666,,
lgbm__allhypo__seed4__setting38__LightGBM,lightgbm_full,allhypo,4,38,LightGBM,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,2641,943,0.5517,0.943796394485684,0.6014877535399923,0.6664726481696827,0.9333605060824468,0.5205729485886548,0.5416666666666666,,
lgbm__allhypo__seed4__setting39__LightGBM,lightgbm_full,allhypo,4,39,LightGBM,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,2353,943,0.5541,0.9257688229056203,0.3676728536803164,0.3830580349509251,0.896042080979644,0.2018787229633644,0.0833333333333333,,
lgbm__allhypo__seed4__setting40__LightGBM,lightgbm_full,allhypo,4,40,LightGBM,0.2,0.2,natural,noise_then_imbalance,symmetric,mean,2827,943,0.6801,0.9374337221633086,0.6381792958285496,0.6759820948248602,0.9336277637531496,0.5182490646836044,0.5,,
lgbm__allhypo__seed4__setting41__LightGBM,lightgbm_full,allhypo,4,41,LightGBM,0.2,0.2,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.4118,0.9342523860021208,0.6231423013139431,0.6354466652338993,0.9325049415661087,0.5213262623020817,0.4166666666666667,,
lgbm__allhypo__seed4__setting42__LightGBM,lightgbm_full,allhypo,4,42,LightGBM,0.2,0.2,0.8,noise_then_imbalance,symmetric,mean,2644,943,0.5655,0.9278897136797456,0.5413397754815665,0.5798300426783399,0.9200008629896116,0.4072118645834673,0.3333333333333333,,
lgbm__allhypo__seed4__setting43__LightGBM,lightgbm_full,allhypo,4,43,LightGBM,0.2,0.2,0.9,noise_then_imbalance,symmetric,mean,2343,943,0.572,0.9257688229056203,0.4340556831228473,0.4817959927795669,0.9061649780427344,0.2742582026068487,0.1666666666666666,,
lgbm__allhypo__seed4__setting44__LightGBM,lightgbm_full,allhypo,4,44,LightGBM,0.2,0.3,natural,noise_then_imbalance,symmetric,mean,2827,943,0.4945,0.928950159066808,0.5884200790917209,0.6104664391353811,0.9245833921464308,0.4526265806971765,0.4166666666666667,,
lgbm__allhypo__seed4__setting45__LightGBM,lightgbm_full,allhypo,4,45,LightGBM,0.2,0.3,0.7,noise_then_imbalance,symmetric,mean,2827,943,0.5667,0.9130434782608696,0.4892843474933027,0.5195628302461069,0.9047194474717294,0.2888558087095423,0.25,,
lgbm__allhypo__seed4__setting46__LightGBM,lightgbm_full,allhypo,4,46,LightGBM,0.2,0.3,0.8,noise_then_imbalance,symmetric,mean,2650,943,0.4229,0.928950159066808,0.455654420206659,0.5064918942013915,0.910605954174264,0.3278320826574878,0.25,,
lgbm__allhypo__seed4__setting47__LightGBM,lightgbm_full,allhypo,4,47,LightGBM,0.2,0.3,0.9,noise_then_imbalance,symmetric,mean,2338,943,0.5577,0.9236479321314952,0.3534012629161883,0.359048023799405,0.890899936409331,0.1077691582042101,0.0416666666666666,,
lgbm__allhypo__seed4__setting48__LightGBM,lightgbm_full,allhypo,4,48,LightGBM,0.3,0.0,natural,noise_then_imbalance,symmetric,mean,2827,943,0.5122,0.9130434782608696,0.6946118765148617,0.6264572804963228,0.921848292392752,0.5155953187124803,0.4583333333333333,,
lgbm__allhypo__seed4__setting49__LightGBM,lightgbm_full,allhypo,4,49,LightGBM,0.3,0.0,0.7,noise_then_imbalance,symmetric,mean,2644,943,0.4654,0.9300106044538706,0.701500510269167,0.6761294191550572,0.9323732836070548,0.5384553271582385,0.5416666666666666,,
lgbm__allhypo__seed4__setting50__LightGBM,lightgbm_full,allhypo,4,50,LightGBM,0.3,0.0,0.8,noise_then_imbalance,symmetric,mean,2317,943,0.4532,0.9427359490986216,0.6130804311774462,0.656516988112093,0.9374136773778764,0.5449225940523811,0.4166666666666667,,
lgbm__allhypo__seed4__setting51__LightGBM,lightgbm_full,allhypo,4,51,LightGBM,0.3,0.0,0.9,noise_then_imbalance,symmetric,mean,2072,943,0.538,0.926829268292683,0.3946852277076157,0.4280180067647829,0.8994784028679689,0.2232149408058895,0.125,,
lgbm__allhypo__seed4__setting52__LightGBM,lightgbm_full,allhypo,4,52,LightGBM,0.3,0.1,natural,noise_then_imbalance,symmetric,mean,2827,943,0.512,0.9056203605514316,0.5989204617935961,0.5699269272711,0.9115900148026482,0.4155118308142022,0.3333333333333333,,
lgbm__allhypo__seed4__setting53__LightGBM,lightgbm_full,allhypo,4,53,LightGBM,0.3,0.1,0.7,noise_then_imbalance,symmetric,mean,2637,943,0.5243,0.9194061505832448,0.6521239954075776,0.618947220465247,0.921543139200058,0.4688474449067943,0.5833333333333334,,
lgbm__allhypo__seed4__setting54__LightGBM,lightgbm_full,allhypo,4,54,LightGBM,0.3,0.1,0.8,noise_then_imbalance,symmetric,mean,2319,943,0.5307,0.9236479321314952,0.4533582089552239,0.4985246125103237,0.9066595312168656,0.2769015071727223,0.2083333333333333,,
lgbm__allhypo__seed4__setting55__LightGBM,lightgbm_full,allhypo,4,55,LightGBM,0.3,0.1,0.9,noise_then_imbalance,symmetric,mean,2060,943,0.5756,0.926829268292683,0.3811790406939661,0.4073800485619507,0.8987891208551975,0.2222067139675772,0.0833333333333333,,
lgbm__allhypo__seed4__setting56__LightGBM,lightgbm_full,allhypo,4,56,LightGBM,0.3,0.2,natural,noise_then_imbalance,symmetric,mean,2827,943,0.4958,0.9204665959703076,0.6517412935323383,0.6366199085093095,0.9220177128265344,0.4677111168840794,0.5,,
lgbm__allhypo__seed4__setting57__LightGBM,lightgbm_full,allhypo,4,57,LightGBM,0.3,0.2,0.7,noise_then_imbalance,symmetric,mean,2661,943,0.4969,0.909862142099682,0.5082041714504401,0.5291759053954176,0.9038021434634476,0.2928842175109828,0.2916666666666667,,
lgbm__allhypo__seed4__setting58__LightGBM,lightgbm_full,allhypo,4,58,LightGBM,0.3,0.2,0.8,noise_then_imbalance,symmetric,mean,2326,943,0.5145,0.9236479321314952,0.4541236127057023,0.4922222517093423,0.9036829436380854,0.260904611342312,0.2916666666666667,,
lgbm__allhypo__seed4__setting59__LightGBM,lightgbm_full,allhypo,4,59,LightGBM,0.3,0.2,0.9,noise_then_imbalance,symmetric,mean,2038,943,0.5898,0.92152704135737,0.3460741165965046,0.3453463663408414,0.8878432758163017,0.0469150766553657,0.0416666666666666,,
lgbm__allhypo__seed4__setting60__LightGBM,lightgbm_full,allhypo,4,60,LightGBM,0.3,0.3,natural,noise_then_imbalance,symmetric,mean,2827,943,0.5591,0.9066808059384942,0.5066733639494834,0.51794448354901,0.9033554951816024,0.3062497601876466,0.25,,
lgbm__allhypo__seed4__setting61__LightGBM,lightgbm_full,allhypo,4,61,LightGBM,0.3,0.3,0.7,noise_then_imbalance,symmetric,mean,2674,943,0.5665,0.9236479321314952,0.5741484883275928,0.5849118325297973,0.9175982374134464,0.4076955499864277,0.5,,
lgbm__allhypo__seed4__setting62__LightGBM,lightgbm_full,allhypo,4,62,LightGBM,0.3,0.3,0.8,noise_then_imbalance,symmetric,mean,2304,943,0.5502,0.9257688229056203,0.4475618701364969,0.5052646610906171,0.9079718395109329,0.28924392757125,0.2083333333333333,,
lgbm__allhypo__seed4__setting63__LightGBM,lightgbm_full,allhypo,4,63,LightGBM,0.3,0.3,0.9,noise_then_imbalance,symmetric,mean,2084,943,0.5397,0.9204665959703076,0.3321852277076157,0.319528805448187,0.8853963612259943,-0.0107302509699805,0.0,,
lgbm__clean2__seed0__setting0__LightGBM,lightgbm_full,clean2,0,0,LightGBM,0.0,0.0,natural,noise_then_imbalance,symmetric,mean,4948,1650,0.4724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lgbm__clean2__seed0__setting1__LightGBM,lightgbm_full,clean2,0,1,LightGBM,0.0,0.0,0.7,noise_then_imbalance,symmetric,mean,4948,1650,0.4371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lgbm__clean2__seed0__setting2__LightGBM,lightgbm_full,clean2,0,2,LightGBM,0.0,0.0,0.8,noise_then_imbalance,symmetric,mean,4948,1650,0.4249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
lgbm__clean2__seed0__setting3__LightGBM,lightgbm_full,clean2,0,3,LightGBM,0.0,0.0,0.9,noise_then_imbalance,symmetric,mean,4650,1650,0.607,0.9993939393939394,0.998031496062992,0.9988347877301028,0.9993934501973832,0.9976722862242798,0.9960629921259844,1.0,1.0
lgbm__clean2__seed0__setting4__LightGBM,lightgbm_full,clean2,0,4,LightGBM,0.0,0.1,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1155,0.993939393939394,0.9819252983778172,0.9882142857142856,0.9938995670995672,0.9766032845698004,0.9645669291338582,0.9992498251472148,0.9964734324138632
lgbm__clean2__seed0__setting5__LightGBM,lightgbm_full,clean2,0,5,LightGBM,0.0,0.1,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.1406,0.992121212121212,0.979240462062586,0.9847036901545247,0.9920760226923464,0.9695399952309732,0.9606299212598424,0.999605171130113,0.9979526331715408
lgbm__clean2__seed0__setting6__LightGBM,lightgbm_full,clean2,0,6,LightGBM,0.0,0.1,0.8,noise_then_imbalance,symmetric,mean,4948,1650,1.1049,0.9927272727272728,0.9795986282516976,0.9858571428571428,0.9926794805194804,0.9718883760664964,0.9606299212598424,0.9992695665907092,0.9965035161180522
lgbm__clean2__seed0__setting7__LightGBM,lightgbm_full,clean2,0,7,LightGBM,0.0,0.1,0.9,noise_then_imbalance,symmetric,mean,4650,1650,1.1257,0.993939393939394,0.9835356361257136,0.988252849929802,0.9939096733261034,0.9766033340207084,0.968503937007874,0.999616451954967,0.9982004585183054
lgbm__clean2__seed0__setting8__LightGBM,lightgbm_full,clean2,0,8,LightGBM,0.0,0.2,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.184,0.987878787878788,0.9606299212598426,0.9759520089545974,0.987673507690764,0.9530203029586136,0.9212598425196852,0.9989903661755748,0.9952211644007622
lgbm__clean2__seed0__setting9__LightGBM,lightgbm_full,clean2,0,9,LightGBM,0.0,0.2,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.1669,0.9896969696969696,0.9697561085666584,0.9797979797979798,0.9895855524946432,0.9600591288450038,0.9409448818897638,0.9990580511246984,0.995237450866497
lgbm__clean2__seed0__setting10__LightGBM,lightgbm_full,clean2,0,10,LightGBM,0.0,0.2,0.8,noise_then_imbalance,symmetric,mean,4948,1650,1.3049,0.9896969696969696,0.9729767840624506,0.9799313013746164,0.9896206091279852,0.96008168035063,0.9488188976377953,0.9978933059585318,0.9922249742501004
lgbm__clean2__seed0__setting11__LightGBM,lightgbm_full,clean2,0,11,LightGBM,0.0,0.2,0.9,noise_then_imbalance,symmetric,mean,4650,1650,1.1645,0.9872727272727272,0.9618820928186268,0.974877086235036,0.9870909102773512,0.9505510242596692,0.9251968503937008,0.9970416036820612,0.9899923565763206
lgbm__clean2__seed0__setting12__LightGBM,lightgbm_full,clean2,0,12,LightGBM,0.0,0.3,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.2345,0.9842424242424244,0.9552602486293796,0.9688430532355292,0.9840034684854208,0.9385741485658672,0.9133858267716536,0.997712812760869,0.9899904383972592
lgbm__clean2__seed0__setting13__LightGBM,lightgbm_full,clean2,0,13,LightGBM,0.0,0.3,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.2376,0.9848484848484848,0.9523977393226992,0.9697863067880096,0.9845511199597372,0.9410502219994614,0.905511811023622,0.9976394873993186,0.9898168000478348
lgbm__clean2__seed0__setting14__LightGBM,lightgbm_full,clean2,0,14,LightGBM,0.0,0.3,0.8,noise_then_imbalance,symmetric,mean,4948,1650,1.2587,0.9866666666666668,0.9583032511337228,0.9735472098500572,0.9864408584598404,0.9482065386629408,0.9173228346456692,0.9989367822575188,0.9946862275857888
lgbm__clean2__seed0__setting15__LightGBM,lightgbm_full,clean2,0,15,LightGBM,0.0,0.3,0.9,noise_then_imbalance,symmetric,mean,4650,1650,1.1777,0.98,0.9382600455745324,0.9597042461881844,0.9794973724504332,0.9217703863116372,0.8779527559055118,0.994150892313246,0.978729316149748
lgbm__clean2__seed0__setting16__LightGBM,lightgbm_full,clean2,0,16,LightGBM,0.1,0.0,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1495,0.9854545454545456,0.9817419849739412,0.972606530160487,0.9855909845550134,0.9455732932676394,0.9763779527559056,0.9988465356586872,0.994201572303794
lgbm__clean2__seed0__setting17__LightGBM,lightgbm_full,clean2,0,17,LightGBM,0.1,0.0,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.1973,0.9890909090909092,0.9822806443607156,0.9791937544835008,0.989125696980566,0.9584289534916682,0.9724409448818898,0.998891658958103,0.995235391466648
lgbm__clean2__seed0__setting18__LightGBM,lightgbm_full,clean2,0,18,LightGBM,0.1,0.0,0.8,noise_then_imbalance,symmetric,mean,4787,1650,1.2756,0.990909090909091,0.9881861561717392,0.9827438949992156,0.9909594489455396,0.9656142056123842,0.984251968503937,0.999551587212057,0.9976006476180164
lgbm__clean2__seed0__setting19__LightGBM,lightgbm_full,clean2,0,19,LightGBM,0.1,0.0,0.9,noise_then_imbalance,symmetric,mean,4284,1650,1.1938,0.9666666666666668,0.906225323195632,0.9318928387289964,0.9655753760528468,0.8675681379657872,0.8188976377952756,0.9954763892335808,0.9764321731750264
lgbm__clean2__seed0__setting20__LightGBM,lightgbm_full,clean2,0,20,LightGBM,0.1,0.1,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1858,0.9884848484848484,0.970650113936331,0.9775702780069242,0.9883995043195128,0.9553588410071844,0.9448818897637796,0.9967849649166348,0.9904410607467738
lgbm__clean2__seed0__setting21__LightGBM,lightgbm_full,clean2,0,21,LightGBM,0.1,0.1,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.1466,0.9848484848484848,0.9668907790537644,0.9706800313599278,0.9847867217556838,0.941425849173446,0.9409448818897638,0.9930199896216412,0.9839809497449652
lgbm__clean2__seed0__setting22__LightGBM,lightgbm_full,clean2,0,22,LightGBM,0.1,0.1,0.8,noise_then_imbalance,symmetric,mean,4837,1650,1.1577,0.9896969696969696,0.9713664463145544,0.9798649190899948,0.9896031686937808,0.9600592628322484,0.9448818897637796,0.9971233896622522,0.991541755573522
lgbm__clean2__seed0__setting23__LightGBM,lightgbm_full,clean2,0,23,LightGBM,0.1,0.1,0.9,noise_then_imbalance,symmetric,mean,4271,1650,1.1714,0.9806060606060606,0.937007874015748,0.9607208322422454,0.980064044160028,0.9243538072409084,0.8740157480314961,0.9940521850957742,0.9816812983450796
lgbm__clean2__seed0__setting24__LightGBM,lightgbm_full,clean2,0,24,LightGBM,0.1,0.2,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1892,0.9854545454545456,0.9575869187554994,0.9712397414481808,0.9852339709096192,0.9433708608621654,0.9173228346456692,0.991545021771992,0.9803993950792892
lgbm__clean2__seed0__setting25__LightGBM,lightgbm_full,clean2,0,25,LightGBM,0.1,0.2,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.2006,0.9866666666666668,0.9615239266295152,0.9737248975053854,0.9864878512032984,0.9481519818552284,0.9251968503937008,0.9915929652776212,0.97996706487013
lgbm__clean2__seed0__setting26__LightGBM,lightgbm_full,clean2,0,26,LightGBM,0.1,0.2,0.8,noise_then_imbalance,symmetric,mean,4780,1650,1.2508,0.9793939393939394,0.9346812038896284,0.9582658842573856,0.97881804692003,0.9194324625303212,0.8700787401574803,0.995123863456896,0.9838710605050208
lgbm__clean2__seed0__setting27__LightGBM,lightgbm_full,clean2,0,27,LightGBM,0.1,0.2,0.9,noise_then_imbalance,symmetric,mean,4236,1650,1.215,0.9672727272727272,0.8969214628973671,0.931547683069614,0.9657741935393752,0.8703519691796796,0.7952755905511811,0.9762651445073663,0.9495237887536474
lgbm__clean2__seed0__setting28__LightGBM,lightgbm_full,clean2,0,28,LightGBM,0.1,0.3,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1644,0.9745454545454544,0.9205435101414616,0.9478986542365236,0.9736873372473702,0.899909936500662,0.84251968503937,0.9891478464905354,0.9651346067363178
lgbm__clean2__seed0__setting29__LightGBM,lightgbm_full,clean2,0,29,LightGBM,0.1,0.3,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.2218,0.9751515151515152,0.928953365070054,0.9499355785974414,0.9745270384990232,0.902196111698842,0.8622047244094488,0.9924728696162264,0.9733602150607984
lgbm__clean2__seed0__setting30__LightGBM,lightgbm_full,clean2,0,30,LightGBM,0.1,0.3,0.8,noise_then_imbalance,symmetric,mean,4785,1650,1.1738,0.9721212121212122,0.9094488188976376,0.942112151414477,0.97095924512415,0.8903789584056727,0.8188976377952756,0.9841024975746226,0.958383671225474
lgbm__clean2__seed0__setting31__LightGBM,lightgbm_full,clean2,0,31,LightGBM,0.1,0.3,0.9,noise_then_imbalance,symmetric,mean,4269,1650,1.2072,0.9454545454545454,0.8228346456692913,0.8767303407721246,0.940434108424174,0.7788222856101572,0.6456692913385826,0.9831210658123324,0.95185761130823
lgbm__clean2__seed0__setting32__LightGBM,lightgbm_full,clean2,0,32,LightGBM,0.2,0.0,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.0779,0.9696969696969696,0.9514952733343862,0.9429302711676812,0.9699812178229444,0.8862044119419276,0.9251968503937008,0.9861048439861922,0.9648288285105068
lgbm__clean2__seed0__setting33__LightGBM,lightgbm_full,clean2,0,33,LightGBM,0.2,0.0,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.0877,0.9666666666666668,0.9464837668930351,0.9373212446792124,0.9670045678941572,0.8750412289179469,0.9173228346456692,0.9878477314261218,0.958967196738542
lgbm__clean2__seed0__setting34__LightGBM,lightgbm_full,clean2,0,34,LightGBM,0.2,0.0,0.8,noise_then_imbalance,symmetric,mean,4379,1650,1.0941,0.953939393939394,0.8793797802495318,0.9053853397073736,0.9522962787369568,0.8150413396716756,0.7716535433070866,0.98009498454527,0.920306707529017
lgbm__clean2__seed0__setting35__LightGBM,lightgbm_full,clean2,0,35,LightGBM,0.2,0.0,0.9,noise_then_imbalance,symmetric,mean,3892,1650,1.1945,0.9048484848484848,0.7102689348645173,0.7638290598290598,0.8901382232582233,0.5821947033213783,0.4291338582677165,0.9624207522054014,0.8355129080867997
lgbm__clean2__seed0__setting36__LightGBM,lightgbm_full,clean2,0,36,LightGBM,0.2,0.1,natural,noise_then_imbalance,symmetric,mean,4948,1650,1.1163,0.9745454545454544,0.951139927351488,0.951139927351488,0.9745454545454544,0.902279854702976,0.9173228346456692,0.9902731087697132,0.9702315572143604
lgbm__clean2__seed0__setting37__LightGBM,lightgbm_full,clean2,0,37,LightGBM,0.2,0.1,0.7,noise_then_imbalance,symmetric,mean,4948,1650,1.1015,0.9721212121212122,0.9448762493513524,0.9463135289906944,0.9720760937940608,0.8926370887727183,0.905511811023622,0.9820211853890756,0.9597345139256775
lgbm__clean2__seed0__setting38__LightGBM,lightgbm_full,clean2,0,38,LightGBM,0.2,0.1,0.8,noise_then_imbalance,symmetric,mean,4359,1650,1.1282,0.96,0.8845717798885454,0.9166411512553584,0.958251071647275,0.8397495283583986,0.7755905511811023,0.9830562010694222,0.9476036705110668
lgbm__clean2__seed0__setting39__LightGBM,lightgbm_full,clean2,0,39,LightGBM,0.2,0.1,0.9,noise_then_imbalance,symmetric,mean,3868,1650,1.1815,0.9024242424242424,0.6895122171333168,0.7459049714244721,0.8839320042289026,0.5706113157531402,0.3818897637795275,0.9578632989644204,0.8752131701366104
